Date,Open,High,Low,Close,Volume,Adj Close
2007-06-25,62.95,63.87,62.38,62.97,3293200,29.52
2007-06-22,64.22,64.39,62.71,63.20,3174000,29.62
2007-06-21,63.03,64.61,62.67,64.51,2407600,30.24
2007-06-20,64.69,64.88,62.62,62.68,2009200,29.38
2007-06-19,64.62,65.24,64.26,64.49,2387400,30.23
2007-06-18,65.00,65.42,64.56,65.00,1660000,30.47
2007-06-15,64.22,64.77,63.96,64.63,1925600,30.29
2007-06-14,62.60,63.78,62.52,63.49,1908000,29.76
2007-06-13,61.77,62.76,61.38,62.44,2045600,29.27
2007-06-12,62.19,63.01,61.65,62.01,2234600,29.07
2007-06-11,61.98,63.07,61.51,62.31,2968000,29.21
2007-06-08,60.85,61.95,60.54,61.91,1648800,29.02
2007-06-07,63.23,64.02,61.07,61.29,2677400,28.73
2007-06-06,64.61,64.61,63.18,63.48,2669000,29.75
2007-06-05,64.88,64.99,63.91,64.73,2940800,30.34
2007-06-04,63.25,65.71,63.18,65.50,3554600,30.70
2007-06-01,63.25,63.91,62.96,63.17,2912400,29.61
2007-05-31,64.24,64.38,62.78,63.29,3904600,29.67
2007-05-30,62.59,64.14,62.50,64.14,2844000,30.06
2007-05-29,64.24,64.24,62.41,62.89,2252200,29.48
2007-05-25,62.76,63.24,62.46,62.93,1787000,29.50
2007-05-24,63.17,63.65,61.70,61.88,2591800,29.00
2007-05-23,63.25,63.80,62.89,62.98,2829400,29.52
2007-05-22,63.69,63.83,62.84,62.99,2374200,29.52
2007-05-21,62.89,64.06,62.55,63.65,4116400,29.83
2007-05-18,62.36,63.02,62.25,62.81,2818000,29.44
2007-05-17,60.90,62.51,60.64,62.21,2377200,29.16
2007-05-16,60.38,61.07,60.03,61.07,2882000,28.62
2007-05-15,60.99,61.38,60.49,60.65,3357800,28.43
2007-05-14,60.11,61.33,59.95,60.90,4341800,28.54
2007-05-11,59.12,60.15,59.10,59.91,3267600,28.08
2007-05-10,59.05,59.55,58.68,58.87,2861400,27.59
2007-05-09,59.60,59.70,58.39,59.18,2604600,27.74
2007-05-08,60.26,60.26,59.03,59.84,2349600,28.05
2007-05-07,59.75,60.08,59.55,59.84,3320600,28.05
2007-05-04,60.99,61.27,59.85,60.17,2415000,28.20
2007-05-03,60.68,61.06,59.33,60.75,2902200,28.47
2007-05-02,60.62,61.32,60.41,61.05,3738800,28.56
2007-05-01,59.08,61.21,59.01,60.32,5340200,28.22
2007-04-30,59.72,60.62,58.81,58.81,3113400,27.51
2007-04-27,58.96,60.06,58.57,59.55,2681400,27.86
2007-04-26,59.34,59.55,58.79,59.15,3822600,27.67
2007-04-25,60.04,60.24,58.79,59.67,5091800,27.91
2007-04-24,60.18,60.84,59.95,60.03,2790200,28.08
2007-04-23,59.74,60.34,59.44,60.19,1908800,28.16
2007-04-20,58.92,60.17,58.85,59.80,3326200,27.97
2007-04-19,59.53,59.77,58.69,58.81,2216600,27.51
2007-04-18,60.28,60.48,59.27,59.73,3634200,27.94
2007-04-17,61.97,62.24,60.30,60.63,2457600,28.36
2007-04-16,61.86,62.36,61.01,61.81,1311800,28.91
2007-04-13,62.00,62.09,61.29,61.56,2286400,28.80
2007-04-12,60.91,62.03,60.46,62.00,4457400,29.00
2007-04-11,61.74,62.32,61.36,61.58,2857200,28.81
2007-04-10,61.40,62.10,61.29,61.99,1754600,29.00
2007-04-09,61.40,62.12,61.05,61.30,1791600,28.68
2007-04-05,61.27,61.60,61.00,61.31,1120600,28.68
2007-04-04,60.45,61.23,60.00,61.14,1828000,28.60
2007-04-03,60.61,60.87,59.78,60.69,1656000,28.39
2007-04-02,59.90,60.97,59.89,60.90,2710400,28.49
2007-03-30,59.84,60.23,59.39,59.65,3377600,27.90
2007-03-29,61.67,61.71,59.83,60.23,3364200,28.18
2007-03-28,61.04,61.04,59.88,60.69,3249000,28.39
2007-03-27,59.87,60.87,59.61,60.25,3229400,28.18
2007-03-26,60.73,60.87,59.34,60.18,3822000,28.15
2007-03-23,60.99,61.27,59.93,60.30,2333600,28.21
2007-03-22,59.44,60.81,59.26,60.49,3146000,28.30
2007-03-21,58.53,59.28,58.07,58.98,2163200,27.59
2007-03-20,57.80,58.33,57.10,58.31,2741600,27.28
2007-03-19,57.49,57.57,56.86,57.52,2920200,26.91
2007-03-16,57.90,57.98,56.51,56.64,2716800,26.50
2007-03-15,57.84,58.24,57.34,57.67,2015600,26.98
2007-03-14,56.57,57.92,56.31,57.85,2967400,27.06
2007-03-13,57.70,58.15,55.95,56.26,4176800,26.32
2007-03-12,58.28,58.44,57.70,57.90,2999800,27.09
2007-03-09,58.18,59.01,57.77,58.60,2554600,27.41
2007-03-08,59.10,59.15,58.02,58.19,3257400,27.22
2007-03-07,56.85,59.42,56.85,58.45,3792400,27.34
2007-03-06,57.17,58.03,57.04,58.02,5170000,27.14
2007-03-05,56.20,57.08,56.04,56.71,4829600,26.53
2007-03-02,57.03,57.78,56.89,57.38,6394400,26.84
2007-03-01,56.20,58.35,56.11,57.49,4597000,26.89
2007-02-28,57.10,58.22,57.06,57.57,6606800,26.93
2007-02-27,57.44,58.28,56.58,57.25,4851400,26.78
2007-02-26,58.87,59.48,58.38,58.44,3204000,27.34
2007-02-23,58.82,59.00,58.04,58.65,2593400,27.44
2007-02-22,56.99,58.87,56.99,58.69,3240400,27.46
2007-02-21,57.07,57.84,56.75,57.75,3731400,27.02
2007-02-20,56.26,57.61,55.35,57.25,5349200,26.78
2007-02-16,55.79,56.67,55.43,56.49,3398000,26.43
2007-02-15,55.31,55.89,54.91,55.73,4840200,26.07
2007-02-14,54.39,55.70,54.23,55.61,5203800,26.01
2007-02-13,53.80,54.37,53.20,54.17,2275600,25.34
2007-02-12,52.93,53.49,52.68,53.38,3058000,24.97
2007-02-09,53.17,53.83,53.01,53.45,3747800,25.00
2007-02-08,52.78,53.03,52.08,52.72,3870800,24.66
2007-02-07,53.56,53.97,52.67,53.08,2792400,24.83
2007-02-06,54.07,54.19,52.98,53.56,2916800,25.06
2007-02-05,53.84,54.57,53.62,53.73,2417800,25.13
2007-02-02,53.70,53.71,53.03,53.60,2180400,25.07
2007-02-01,53.67,53.98,52.85,53.50,3782000,25.03
2007-01-31,52.50,53.78,52.25,53.41,4297000,24.95
2007-01-30,50.56,52.82,50.56,52.76,4063400,24.65
2007-01-29,50.01,50.93,49.92,50.25,2520200,23.47
2007-01-26,50.45,50.99,49.58,49.84,3589600,23.28
2007-01-25,51.35,51.39,49.94,50.35,3091600,23.52
2007-01-24,50.39,51.49,50.04,51.41,3666400,24.02
2007-01-23,49.97,51.32,49.93,50.80,2851600,23.73
2007-01-22,50.08,50.11,49.28,49.61,2290400,23.17
2007-01-19,48.35,49.54,48.15,49.30,3153400,23.03
2007-01-18,48.24,48.73,47.42,47.95,2411800,22.40
2007-01-17,47.38,48.54,47.24,47.89,2267600,22.37
2007-01-16,47.33,48.34,47.07,47.45,4097400,22.17
2007-01-12,46.50,47.79,46.23,47.45,3508600,22.17
2007-01-11,46.53,47.85,46.04,46.33,3002600,21.64
2007-01-10,47.61,47.82,46.64,46.69,3511200,21.81
2007-01-09,47.58,48.18,46.86,48.01,2886200,22.43
2007-01-08,48.29,48.88,47.44,48.17,2362800,22.50
2007-01-05,47.13,48.05,46.62,47.78,2830600,22.32
2007-01-04,47.44,47.83,46.87,47.10,4001800,22.00
2007-01-03,48.29,48.85,47.34,47.88,3362000,22.37
2006-12-29,49.50,49.72,48.89,49.07,1215000,22.92
2006-12-28,49.84,50.51,49.52,49.81,1384400,23.27
2006-12-27,49.22,50.17,48.96,50.07,2101600,23.39
2006-12-26,48.92,49.90,48.70,49.26,1202400,23.01
2006-12-22,49.94,50.12,49.34,49.34,1001400,23.05
2006-12-21,49.79,50.19,49.54,49.88,1814000,23.30
2006-12-20,51.01,51.08,49.80,49.80,2369600,23.26
2006-12-19,48.02,51.20,48.02,51.06,3165400,23.85
2006-12-18,52.23,52.34,49.85,49.91,3917800,23.31
2006-12-15,54.24,54.29,52.68,52.79,2879200,24.66
2006-12-14,53.10,54.64,53.10,54.03,3237800,25.24
2006-12-13,52.98,53.70,52.31,52.94,2682000,24.73
2006-12-12,52.00,52.63,51.67,52.04,2532000,24.31
2006-12-11,51.96,52.46,51.70,52.19,2573600,24.38
2006-12-08,53.30,53.43,52.00,52.02,2208800,24.30
2006-12-07,53.00,53.16,52.38,52.88,1556600,24.70
2006-12-06,53.20,53.95,53.07,53.20,1551200,24.85
2006-12-05,53.01,53.58,52.51,53.35,2093800,24.92
2006-12-04,52.73,52.79,52.05,52.48,2670400,24.52
2006-12-01,52.95,53.27,51.65,52.99,3446800,24.75
2006-11-30,53.29,53.68,52.63,53.50,2880200,24.99
2006-11-29,51.10,53.14,51.05,53.11,3736000,24.81
2006-11-28,49.29,50.86,49.29,50.65,2416000,23.66
2006-11-27,49.42,49.99,48.93,48.97,1845000,22.88
2006-11-24,49.33,50.16,49.33,49.62,574000,23.18
2006-11-22,49.70,50.00,48.79,49.35,2074600,23.05
2006-11-21,49.44,49.83,49.22,49.78,2205600,23.25
2006-11-20,50.63,50.63,48.55,49.24,2273600,23.00
2006-11-17,48.20,49.55,48.20,49.15,3629200,22.96
2006-11-16,50.99,50.99,48.89,49.02,2368400,22.90
2006-11-15,49.60,50.99,49.55,50.60,3207200,23.64
2006-11-14,49.22,49.61,48.61,49.35,1772000,23.05
2006-11-13,49.26,49.32,48.55,49.06,2055400,22.92
2006-11-10,49.61,50.00,49.39,49.67,2099400,23.20
2006-11-09,49.83,50.39,49.57,49.82,2922800,23.27
2006-11-08,48.21,49.58,48.20,49.43,2165800,23.09
2006-11-07,48.80,49.30,48.45,48.62,2181000,22.71
2006-11-06,49.06,49.53,48.69,49.07,2371600,22.92
2006-11-03,47.50,49.29,47.45,49.11,3435000,22.94
2006-11-02,46.93,47.41,46.40,46.90,3211600,21.91
2006-11-01,48.63,48.69,47.27,47.45,2478600,22.13
2006-10-31,48.16,48.91,47.38,48.63,2919600,22.68
2006-10-30,48.10,48.79,47.85,48.20,1661600,22.48
2006-10-27,48.75,50.00,48.59,48.59,2033600,22.66
2006-10-26,49.50,49.78,48.33,49.15,2491600,22.92
2006-10-25,49.14,49.86,48.73,49.30,4013200,22.99
2006-10-24,47.37,49.34,47.31,49.34,3232800,23.01
2006-10-23,47.20,48.19,47.15,47.80,2135000,22.29
2006-10-20,48.24,48.25,47.43,47.98,2666800,22.38
2006-10-19,47.88,48.28,47.48,48.15,2088800,22.46
2006-10-18,48.32,48.44,47.31,47.49,2115200,22.15
2006-10-17,48.38,48.57,47.33,48.12,2055800,22.44
2006-10-16,47.49,48.79,47.33,48.62,2378800,22.68
2006-10-13,46.53,47.53,46.53,47.25,2728200,22.04
2006-10-12,45.20,46.42,44.91,46.35,3047800,21.62
2006-10-11,45.35,45.96,44.88,45.22,1934000,21.09
2006-10-10,44.36,45.80,44.36,45.75,2268600,21.34
2006-10-09,45.39,45.77,44.39,44.46,1831600,20.74
2006-10-06,44.90,45.22,44.35,45.07,2497400,21.02
2006-10-05,44.75,45.00,44.14,45.00,2865400,20.99
2006-10-04,42.50,43.47,41.77,43.40,4061400,20.24
2006-10-03,43.35,43.38,42.58,43.00,2921400,20.06
2006-10-02,44.95,45.46,43.90,43.95,3204400,20.50
2006-09-29,45.25,45.90,45.04,45.59,1641600,21.26
2006-09-28,45.05,45.84,44.92,45.32,2374800,21.14
2006-09-27,45.00,45.65,44.60,45.26,4085800,21.11
2006-09-26,43.08,44.69,43.08,44.65,3028800,20.82
2006-09-25,42.50,43.40,41.80,43.26,3668200,20.18
2006-09-22,43.95,43.95,42.74,42.94,2262600,20.03
2006-09-21,43.72,44.20,43.45,43.70,2567000,20.38
2006-09-20,44.28,44.66,43.35,43.47,3043400,20.27
2006-09-19,45.15,45.91,44.15,44.50,3587400,20.75
2006-09-18,45.47,46.00,44.71,45.31,2283800,21.13
2006-09-15,44.75,45.18,44.37,44.86,3313800,20.92
2006-09-14,45.93,46.31,44.54,44.71,3275800,20.85
2006-09-13,44.92,46.00,44.90,45.76,1883000,21.34
2006-09-12,45.03,45.63,44.23,44.65,2501000,20.82
2006-09-11,44.95,45.80,44.60,45.00,4665600,20.99
2006-09-08,48.08,48.13,45.76,45.78,3391000,21.35
2006-09-07,48.14,48.49,47.45,47.83,2093400,22.31
2006-09-06,49.03,49.44,48.16,48.32,2550200,22.54
2006-09-05,49.50,50.19,49.13,49.46,4048200,23.07
2006-09-01,49.30,49.89,49.06,49.56,1947000,23.11
2006-08-31,48.60,49.78,48.60,49.42,3018400,23.05
2006-08-30,49.93,50.24,48.06,48.99,3183600,22.85
2006-08-29,49.65,50.22,49.22,49.94,1877600,23.29
2006-08-28,49.45,50.27,49.15,49.90,2440600,23.27
2006-08-25,50.21,50.92,49.96,50.07,2475400,23.35
2006-08-24,49.15,50.00,48.99,49.94,1888400,23.29
2006-08-23,50.20,50.26,48.95,49.34,2173000,23.01
2006-08-22,49.23,50.41,49.19,50.36,1630800,23.49
2006-08-21,49.33,50.11,49.18,49.42,1709000,23.05
2006-08-18,48.74,49.30,48.11,49.08,2624000,22.89
2006-08-17,49.10,49.21,47.85,48.52,3205600,22.63
2006-08-16,49.34,50.36,49.34,49.84,4434800,23.25
2006-08-15,49.00,49.65,48.60,49.40,3731000,23.04
2006-08-14,49.20,49.32,48.30,48.61,2460400,22.67
2006-08-11,50.25,50.60,49.61,49.94,2277200,23.29
2006-08-10,50.13,50.50,49.71,50.37,3797600,23.49
2006-08-09,50.15,51.62,50.15,50.52,5767200,23.56
2006-08-08,49.64,50.47,49.43,49.60,4256000,23.13
2006-08-07,48.68,50.18,48.28,49.89,3515000,23.27
2006-08-04,49.47,49.81,47.97,48.49,3889400,22.62
2006-08-03,48.50,50.06,48.44,49.22,3755400,22.96
2006-08-02,51.49,51.71,50.11,50.52,3567600,23.53
2006-08-01,50.85,51.15,49.25,50.99,3394200,23.75
2006-07-31,50.00,50.75,49.89,50.61,2812400,23.57
2006-07-28,48.65,49.78,48.58,49.72,2083200,23.16
2006-07-27,49.72,50.00,48.50,48.90,3176400,22.77
2006-07-26,49.13,50.15,48.33,49.72,5401800,23.16
2006-07-25,48.13,49.11,48.00,49.01,4140200,22.82
2006-07-24,46.07,48.00,46.05,47.88,2865200,22.30
2006-07-21,46.35,47.00,45.33,45.90,2922000,21.38
2006-07-20,47.25,47.86,46.34,46.34,2815200,21.58
2006-07-19,46.39,47.57,46.19,47.45,3786400,22.10
2006-07-18,46.95,47.76,46.13,46.55,4941200,21.68
2006-07-17,46.25,46.97,45.86,46.20,4179200,21.52
2006-07-14,47.00,47.27,45.45,46.71,4929200,21.75
2006-07-13,47.10,47.24,46.10,47.08,5311800,21.93
2006-07-12,47.50,47.85,46.73,47.18,2942200,21.97
2006-07-11,47.40,47.62,46.67,47.43,2141800,22.09
2006-07-10,47.22,47.34,46.55,47.09,2943400,21.93
2006-07-07,48.51,48.89,47.01,47.30,3192400,22.03
2006-07-06,48.50,48.86,48.00,48.31,3788000,22.50
2006-07-05,47.60,48.75,47.27,48.50,6207800,22.59
2006-07-03,47.10,47.74,46.63,47.73,1390800,22.23
2006-06-30,46.63,47.36,45.71,46.86,5321600,21.82
2006-06-29,44.00,46.49,43.75,46.33,6848800,21.58
2006-06-28,42.50,43.67,42.36,43.66,4868000,20.33
2006-06-27,41.40,42.58,41.31,42.25,4356800,19.68
2006-06-26,40.65,41.19,40.06,41.14,2329400,19.16
2006-06-23,40.35,42.02,40.24,40.65,7662600,18.93
2006-06-22,37.87,38.23,37.35,37.98,2390400,17.69
2006-06-21,37.10,38.64,37.05,37.93,3315000,17.66
2006-06-20,37.40,38.12,36.83,36.92,2741400,17.19
2006-06-19,38.57,38.60,36.81,37.08,3497200,17.27
2006-06-16,38.44,39.10,37.58,38.83,3893400,18.08
2006-06-15,37.80,38.48,37.56,38.18,7014800,17.78
2006-06-14,36.48,37.29,36.20,37.27,6651600,17.36
2006-06-13,38.27,38.55,36.14,36.28,5042800,16.90
2006-06-12,40.25,40.48,38.43,38.48,2734600,17.92
2006-06-09,41.03,41.03,39.00,39.93,6020000,18.60
2006-06-08,40.50,40.78,39.04,40.71,5526000,18.96
2006-06-07,42.55,42.71,41.11,41.16,3633400,19.17
2006-06-06,42.75,43.16,41.68,42.55,2550800,19.82
2006-06-05,44.75,44.83,42.52,42.75,1778200,19.91
2006-06-02,44.50,44.54,43.69,44.50,1860200,20.72
2006-06-01,42.86,44.06,42.56,44.01,2301000,20.50
2006-05-31,42.00,43.56,41.71,43.46,3548800,20.24
2006-05-30,42.70,42.85,41.41,41.42,2282800,19.29
2006-05-26,41.85,42.24,41.45,42.09,1216200,19.60
2006-05-25,41.22,42.20,40.90,41.74,1995800,19.44
2006-05-24,40.95,42.13,39.86,40.69,3222200,18.95
2006-05-23,42.21,43.45,41.38,41.50,2750400,19.33
2006-05-22,42.00,42.32,40.15,41.97,4170600,19.55
2006-05-19,42.26,43.02,41.36,42.88,3195200,19.97
2006-05-18,43.61,43.97,42.56,42.60,2949800,19.84
2006-05-17,44.97,45.62,43.16,43.41,4024800,20.22
2006-05-16,45.25,46.47,44.80,44.96,3820800,20.94
2006-05-15,44.50,45.42,44.43,44.91,3079000,20.92
2006-05-12,47.52,47.60,46.05,46.19,2206200,21.51
2006-05-11,49.10,49.33,47.75,47.77,1887000,22.25
2006-05-10,47.20,48.50,47.07,48.48,2143000,22.58
2006-05-09,47.27,48.30,46.91,47.45,2712000,22.10
2006-05-08,47.00,47.47,46.40,47.27,1325200,22.01
2006-05-05,47.00,47.73,46.81,47.73,1472400,22.23
2006-05-04,46.90,47.72,46.00,46.40,2599400,21.61
2006-05-03,48.67,48.67,47.02,47.40,3673800,22.04
2006-05-02,46.70,48.70,46.53,48.67,4074800,22.63
2006-05-01,45.30,46.75,45.15,46.10,3014400,21.44
2006-04-28,44.41,45.76,44.10,44.98,2737200,20.91
2006-04-27,43.70,44.92,43.40,44.16,2227400,20.53
2006-04-26,45.90,46.64,44.53,44.65,1842200,20.76
2006-04-25,47.35,47.49,45.16,45.65,3566800,21.23
2006-04-24,47.50,47.56,46.46,46.79,2030800,21.76
2006-04-21,47.60,48.26,47.42,48.03,2519200,22.33
2006-04-20,47.54,47.67,46.46,47.30,3002600,21.99
2006-04-19,46.81,47.81,46.50,47.74,2201800,22.20
2006-04-18,46.45,47.07,46.31,46.90,2679600,21.81
2006-04-17,45.61,45.96,45.37,45.80,1621600,21.30
2006-04-13,44.55,45.30,44.10,45.11,1554600,20.97
2006-04-12,44.81,45.26,44.44,44.92,2252600,20.89
2006-04-11,45.02,45.35,44.51,44.76,2057200,20.81
2006-04-10,44.50,45.22,44.41,44.86,2515200,20.86
2006-04-07,44.00,44.39,43.38,43.92,1767200,20.42
2006-04-06,44.60,44.81,43.82,44.40,1959800,20.64
2006-04-05,43.83,44.89,43.67,44.58,1842400,20.73
2006-04-04,43.90,44.20,43.58,43.93,1568800,20.43
2006-04-03,44.30,44.84,43.82,44.05,2236600,20.48
2006-03-31,44.00,44.07,43.41,43.92,2138200,20.42
2006-03-30,44.42,44.79,43.72,44.43,1828000,20.66
2006-03-29,43.49,44.43,43.41,44.22,1943600,20.56
2006-03-28,43.66,44.15,43.33,43.48,1764200,20.22
2006-03-27,42.60,43.22,42.16,43.16,2467400,20.07
2006-03-24,42.35,42.90,41.92,42.88,2646200,19.94
2006-03-23,41.59,42.56,41.46,42.38,1971800,19.71
2006-03-22,40.41,41.88,40.41,41.44,2455800,19.27
2006-03-21,40.27,41.38,40.27,40.61,2167800,18.88
2006-03-20,41.50,42.01,40.88,41.07,2227000,19.10
2006-03-17,42.52,42.58,41.79,41.91,2543800,19.49
2006-03-16,41.18,42.22,40.92,42.10,2419200,19.58
2006-03-15,40.67,41.45,40.49,41.18,1945600,19.15
2006-03-14,40.30,41.26,40.04,41.07,2649400,19.10
2006-03-13,39.90,40.60,39.74,40.28,3085800,18.73
2006-03-10,38.80,39.69,38.53,39.09,1957200,18.18
2006-03-09,39.61,39.92,38.74,39.18,2261200,18.22
2006-03-08,38.60,39.77,38.32,39.38,2514200,18.31
2006-03-07,39.99,39.99,38.75,39.05,2801600,18.16
2006-03-06,40.98,41.11,40.17,40.21,2248400,18.70
2006-03-03,41.50,42.23,41.36,41.43,3184200,19.26
2006-03-02,41.60,42.50,41.47,42.05,2161200,19.55
2006-03-01,42.23,42.28,41.49,41.62,3322600,19.35
2006-02-28,42.21,42.79,41.67,42.04,3503600,19.55
2006-02-27,42.98,43.30,42.27,42.42,2142400,19.72
2006-02-24,42.46,43.65,42.30,43.48,3049600,20.22
